tour_id,senti,senti_count,senti_sum,senti_avg
4685,"[['강추', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대가', 1], ['인기', 1], ['정', 1], ['친구', 1], ['못', 0], ['성', 0], ['ㅉ', -1], ['ㅠ', -1], ['겁', -1], ['무관심', -1], ['미안', -1], ['부족', -1], ['수선', -1], ['짐', -1], ['거짓말', -2], ['망신', -2], ['불량', -2], ['불편', -2], ['비만', -2], ['이기적', -2], ['최악', -2], ['화가', -2]]",27,-11,-0.4074074074074074
4686,"[['감동', 2], ['맑은', 2], ['맛', 2], ['장점', 2], ['최고', 2], ['최고급', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['보람', 1], ['용기', 1], ['인기', 1], ['친구', 1], ['ㅠ', -1], ['환상', -2]]",15,18,1.2
4687,"[['최고', 2], ['기대', 1], ['열정', 1]]",3,4,1.3333333333333333
4689,"[['멋', 2]]",1,2,2.0
4690,"[['강추', 2], ['맛', 2], ['최고', 2], ['기대', 1], ['친구', 1], ['실망', -2], ['환상', -2]]",7,4,0.5714285714285714
4692,"[['강추', 2], ['성', 0]]",2,2,1.0
4693,"[['최고', 2]]",1,2,2.0
4694,"[['최고', 2], ['못', 0]]",2,2,1.0
4695,"[['감동', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['부담', -2]]",5,6,1.2
4696,"[['강추', 2], ['고급', 2], ['아름다움', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['인기', 1], ['정', 1], ['친구', 1], ['품격', 1], ['필수', 1], ['휴식', 1], ['피', 0], ['아쉬움', -1], ['피로', -1], ['스트레스', -2], ['욕', -2], ['짜증', -2], ['창피', -2], ['해', -2]]",21,7,0.3333333333333333
4697,"[['최고', 2]]",1,2,2.0
4698,"[['기쁨', 2], ['재미', 2], ['최고', 2]]",3,6,2.0
4700,"[['실망', -2], ['화', -2]]",2,-4,-2.0
4703,"[['강추', 2], ['미소', 2], ['성공', 2], ['최고', 2], ['친절', 2], ['칭찬', 2], ['편리', 2], ['세일', 1], ['정상', 1], ['못', 0], ['걱정거리', -1], ['불성실', -1], ['실수', -1], ['걱정', -2], ['최악', -2], ['해', -2]]",16,7,0.4375
4705,"[['득', 2], ['최고', 2], ['선선', 1], ['최저', 1], ['마비', -1], ['최악', -2], ['허', -2]]",7,1,0.14285714285714285
4706,"[['식상', -1]]",1,-1,-1.0
4707,"[['해', -2]]",1,-2,-2.0
4708,"[['친절', 2]]",1,2,2.0
4709,"[['최고', 2], ['최악', -2]]",2,0,0.0
4715,"[['감사', 2], ['덕', 2], ['만족', 2], ['멋', 2], ['최고', 2], ['용', 1], ['유명', 1], ['필수', 1], ['할인', 1], ['휴식', 1], ['ㅉ', -1], ['ㅠ', -1], ['곤욕', -1], ['낭비', -1], ['먼지', -1], ['부족', -1], ['짐', -1], ['불쾌감', -2], ['짜증', -2]]",19,4,0.21052631578947367
4717,"[['최고', 2], ['친절', 2], ['최악', -2]]",3,2,0.6666666666666666
4720,"[['최고', 2]]",1,2,2.0
4723,"[['친절', 2]]",1,2,2.0
4727,"[['최고', 2], ['납치', -2]]",2,0,0.0
4731,"[['안전', 2]]",1,2,2.0
4732,"[['만족', 2]]",1,2,2.0
4734,"[['최고', 2], ['스트레스', -2]]",2,0,0.0
4735,"[['최고', 2]]",1,2,2.0
4736,"[['최고', 2]]",1,2,2.0
4738,"[['최고', 2], ['기대', 1], ['친구', 1], ['최악', -2]]",4,2,0.5
4740,"[['친절', 2], ['편안', 2]]",2,4,2.0
4741,"[['맛', 2], ['친절', 2], ['대접', 1], ['부자', 1], ['미안', -1], ['부족', -1], ['짐', -1], ['손해', -2], ['죄', -2]]",9,-1,-0.1111111111111111
4742,"[['감동', 2], ['강추', 2], ['맛', 2], ['명성', 2], ['최고', 2], ['대접', 1], ['빛', 1], ['정', 1], ['지경', -1], ['피해', -1], ['부담', -2], ['실망', -2], ['짜증', -2], ['최악', -2], ['해', -2]]",15,1,0.06666666666666667
4743,"[['미소', 2], ['친절', 2], ['가치', 1]]",3,5,1.6666666666666667
4745,"[['만족', 2], ['친절', 2], ['해', -2]]",3,2,0.6666666666666666
4746,"[['안전', 2]]",1,2,2.0
4747,"[['감사', 2], ['멋', 2], ['최고', 2], ['비만', -2], ['실망', -2], ['오류', -2], ['욕', -2], ['해', -2]]",8,-4,-0.5
4750,"[['최고', 2]]",1,2,2.0
4752,"[['더러움', -2], ['지옥', -2]]",2,-4,-2.0
4753,"[['맛', 2]]",1,2,2.0
4757,"[['여유', 1]]",1,1,1.0
4763,"[['개선', 2], ['고급', 2], ['맛', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['대가', 1], ['여유', 1], ['운', 1], ['정', 1], ['못', 0], ['피', 0], ['ㅉ', -1], ['ㅠ', -1], ['고함', -1], ['식상', -1], ['이상', -1], ['불편', -2], ['실망', -2], ['욕', -2], ['천박', -2], ['최악', -2], ['화', -2]]",24,0,0.0
4765,"[['사랑', 2], ['최고', 2], ['기대', 1], ['여유', 1], ['친구', 1], ['겁', -1], ['아쉬움', -1], ['무서움', -2]]",8,3,0.375
4767,"[['최고', 2]]",1,2,2.0
4769,"[['최고', 2], ['친구', 1], ['미안', -1]]",3,2,0.6666666666666666
4771,"[['강추', 2], ['최고', 2]]",2,4,2.0
4772,"[['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['가치', 1], ['친구', 1], ['필수', 1], ['ㅂ', -1], ['ㅜ', -1], ['ㅠ', -1], ['눈물', -1], ['부족', -1], ['이상', -1], ['중독', -1], ['짐', -1], ['창', -1], ['배탈', -2], ['실망', -2], ['악몽', -2], ['최악', -2], ['후회', -2]]",22,-6,-0.2727272727272727
4773,"[['강추', 2], ['개선', 2], ['곱', 2], ['맑은', 2], ['맛', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['편리', 2], ['기대', 1], ['대접', 1], ['여유', 1], ['연애', 1], ['인정', 1], ['진리', 1], ['친구', 1], ['성', 0], ['피', 0], ['ㅅ', -1], ['ㅠ', -1], ['겁', -1], ['눈물', -1], ['부족', -1], ['살해', -1], ['아쉬움', -1], ['욕심', -1], ['잔소리', -1], ['짐', -1], ['독', -2], ['병', -2], ['부담', -2], ['불량', -2], ['불안', -2], ['불편', -2], ['실망', -2], ['잘못', -2], ['최악', -2], ['해', -2]]",38,-5,-0.13157894736842105
4775,"[['덕', 2], ['맛', 2], ['명성', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['ㅠ', -1], ['함정', -1], ['걱정', -2], ['실망', -2], ['화', -2], ['후회', -2]]",12,1,0.08333333333333333
4776,"[['최고', 2], ['친절', 2], ['친구', 1]]",3,5,1.6666666666666667
4777,"[['맛', 2], ['최고', 2]]",2,4,2.0
4779,"[['강추', 2], ['편안', 2], ['기대', 1], ['해', -2]]",4,3,0.75
4781,"[['최고', 2]]",1,2,2.0
4788,"[['흥미', 1]]",1,1,1.0
4789,"[['최고', 2]]",1,2,2.0
4796,"[['친절', 2], ['불성실', -1], ['충격', -1]]",3,0,0.0
4799,"[['조화', 2], ['불편', -2]]",2,0,0.0
4801,"[['맛', 2], ['최고', 2], ['대접', 1], ['도움', 1], ['재능', 1], ['친구', 1], ['ㅠ', -1], ['싸움', -1], ['괴로움', -2], ['실망', -2], ['악마', -2], ['짜증', -2], ['후회', -2]]",13,-4,-0.3076923076923077
4802,"[['최고', 2], ['아쉬움', -1]]",2,1,0.5
4803,"[['강추', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['친구', 1], ['품위', 1], ['최악', -2], ['해', -2]]",10,9,0.9
4805,"[['최고', 2], ['최악', -2]]",2,0,0.0
4806,"[['편견', -2]]",1,-2,-2.0
4807,"[['강추', 2], ['최고', 2]]",2,4,2.0
4809,"[['덕', 2], ['최고', 2], ['불편', -2]]",3,2,0.6666666666666666
4815,"[['최고', 2]]",1,2,2.0
4816,"[['최고', 2], ['기대', 1], ['겁', -1], ['실망', -2]]",4,0,0.0
4820,"[['맛', 2], ['최고', 2], ['친절', 2], ['유명', 1], ['못', 0], ['불안', -2], ['짜증', -2], ['최악', -2], ['화', -2], ['후회', -2]]",10,-3,-0.3
4821,"[['최고', 2], ['편안', 2], ['불만족', -2]]",3,2,0.6666666666666666
4822,"[['개선', 2], ['명성', 2], ['최고', 2], ['고집', -1], ['화가', -2]]",5,3,0.6
4823,"[['최고', 2]]",1,2,2.0
4824,"[['맛', 2], ['최고', 2], ['기대', 1], ['간질', -1], ['짐', -1], ['천식', -1], ['바보', -2], ['최악', -2]]",8,-2,-0.25
4826,"[['최고', 2], ['부족', -1], ['해', -2]]",3,-1,-0.3333333333333333
4827,"[['최고', 2], ['친절', 2], ['최악', -2]]",3,2,0.6666666666666666
4828,"[['최고', 2]]",1,2,2.0
4832,"[['감사', 2], ['강추', 2], ['친절', 2], ['정', 1], ['친구', 1]]",5,8,1.6
4833,"[['강추', 2], ['개선', 2], ['멋', 2], ['친절', 2], ['편안', 2], ['대접', 1], ['친구', 1], ['할인', 1], ['실망', -2], ['최악', -2]]",10,9,0.9
4837,"[['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['ㅜ', -1], ['불편', -2]]",7,6,0.8571428571428571
4838,"[['만족', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['가치', 1], ['기대', 1], ['유명', 1], ['필수', 1], ['ㅠ', -1], ['부족', -1], ['중독', -1], ['독', -2], ['부담', -2], ['실망', -2], ['오도', -2]]",16,3,0.1875
4840,"[['불안', -2]]",1,-2,-2.0
4841,"[['친절', 2], ['친절', 2], ['불량', -2], ['최악', -2]]",4,0,0.0
4842,"[['최고', 2]]",1,2,2.0
4847,"[['설사', -1]]",1,-1,-1.0
4849,"[['맛', 2], ['최고', 2], ['기대', 1], ['실망', -2]]",4,3,0.75
4850,"[['감사', 2], ['친절', 2], ['할인', 1]]",3,5,1.6666666666666667
4853,"[['감동', 2], ['강추', 2], ['덕', 2], ['맛', 2], ['사랑', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['친절', 2], ['행복', 2], ['행복', 2], ['ㅆ', 1], ['ㅇ', 1], ['가치', 1], ['기대', 1], ['대접', 1], ['신뢰', 1], ['예의', 1], ['운', 1], ['유명', 1], ['인기', 1], ['인정', 1], ['정', 1], ['진리', 1], ['친구', 1], ['피', 0], ['ㅜ', -1], ['겁', -1], ['눈물', -1], ['부족', -1], ['의심', -1], ['짐', -1], ['포기', -1], ['함정', -1], ['사악', -2], ['실망', -2], ['죄', -2], ['최악', -2], ['해', -2], ['화', -2], ['화가', -2], ['후회', -2]]",42,12,0.2857142857142857
4854,"[['최고', 2]]",1,2,2.0
4857,"[['최고', 2], ['기대', 1]]",2,3,1.5
4860,"[['최고', 2]]",1,2,2.0
4861,"[['성공', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['정', 1], ['걱정', -2], ['최악', -2]]",7,4,0.5714285714285714
4862,"[['최고', 2]]",1,2,2.0
4863,"[['혐오', -2]]",1,-2,-2.0
4865,"[['최고', 2]]",1,2,2.0
4870,"[['감동', 2], ['강추', 2], ['친절', 2]]",3,6,2.0
4871,"[['최고', 2]]",1,2,2.0
4872,"[['강추', 2], ['개선', 2], ['고급', 2], ['최고', 2], ['친절', 2], ['진리', 1], ['부담', -2], ['잘못', -2], ['짜증', -2]]",9,5,0.5555555555555556
4873,"[['덕', 2], ['사랑', 2], ['최고', 2], ['친절', 2], ['애정', 1]]",5,9,1.8
4874,"[['친절', 2], ['편안', 2], ['휴식', 1], ['ㅗ', -1], ['감기', -1]]",5,3,0.6
4876,"[['최고', 2], ['ㅠ', -1]]",2,1,0.5
4877,"[['재미', 2]]",1,2,2.0
4879,"[['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['할인', 1], ['먼지', -1], ['소음', -1], ['짐', -1], ['포기', -1], ['잘못', -2], ['최악', -2]]",11,0,0.0
4880,"[['고급', 2], ['만족', 2], ['멋', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['친구', 1], ['감기', -1], ['걱정', -2], ['실망', -2]]",10,8,0.8
4882,"[['정상', 1], ['짜증', -2], ['최악', -2]]",3,-3,-1.0
4884,"[['최고', 2], ['안심', 1]]",2,3,1.5
4885,"[['최고', 2]]",1,2,2.0
4887,"[['편안', 2]]",1,2,2.0
4891,"[['아름다움', 2], ['최고', 2]]",2,4,2.0
4893,"[['ㅠ', -1], ['지지', -1], ['구역질', -2], ['상한', -2], ['최악', -2]]",5,-8,-1.6
4894,"[['최고', 2], ['겁', -1], ['최악', -2]]",3,-1,-0.3333333333333333
4895,"[['맛', 2], ['명성', 2], ['사랑', 2], ['재미', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['못', 0], ['의심', -1], ['충격', -1], ['포기', -1], ['피해', -1], ['호', -1], ['실망', -2], ['중상', -2], ['최악', -2], ['흐린', -2]]",17,0,0.0
4900,"[['최고', 2]]",1,2,2.0
4901,"[['맛', 2], ['안전', 2], ['장점', 2], ['최고', 2], ['소음', -1], ['욕', -2], ['최악', -2]]",7,3,0.42857142857142855
4906,"[['감사', 2], ['고급', 2], ['맛', 2], ['최고', 2], ['여유', 1], ['정', 1], ['성', 0], ['피', 0], ['부족', -1], ['불성실', -1], ['소음', -1], ['의심', -1], ['짐', -1], ['피로', -1], ['부담', -2], ['불편', -2], ['최악', -2]]",17,-2,-0.11764705882352941
4907,"[['만족', 2], ['멋', 2], ['최고', 2], ['필수', 1], ['휴식', 1], ['부족', -1], ['불성실', -1], ['짐', -1], ['피곤', -1], ['불편', -2], ['실망', -2], ['최악', -2]]",12,-2,-0.16666666666666666
4908,"[['정', 1], ['아쉬움', -1], ['곰팡이', -2], ['최악', -2]]",4,-4,-1.0
4909,"[['최고', 2], ['친절', 2], ['실수', -1]]",3,3,1.0
4910,"[['감동', 2], ['최고', 2], ['친절', 2], ['친구', 1], ['부족', -1]]",5,6,1.2
4914,"[['만족', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['친구', 1], ['ㅜ', -1], ['ㅠ', -1], ['기침', -1], ['의심', -1], ['욕', -2], ['죄', -2], ['최악', -2], ['편견', -2]]",14,-2,-0.14285714285714285
4916,"[['최악', -2]]",1,-2,-2.0
4922,"[['맛', 2], ['이익', 2], ['친절', 2], ['예의', 1], ['인정', 1], ['부족', -1], ['의심', -1], ['불량', -2], ['짜증', -2], ['최악', -2]]",10,0,0.0
4927,"[['친절', 2], ['부족', -1], ['부담', -2]]",3,-1,-0.3333333333333333
4928,"[['만족', 2], ['최고', 2], ['친절', 2], ['기대', 1], ['인정', 1], ['불편', -2], ['실망', -2]]",7,4,0.5714285714285714
4929,"[['장점', 2], ['친절', 2], ['기대', 1], ['정', 1], ['ㅠ', -1], ['실망', -2]]",6,3,0.5
4930,"[['고급', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['빛', 1], ['실속', 1], ['부족', -1], ['잔소리', -1], ['찌꺼기', -1], ['함정', -1], ['실망', -2], ['최악', -2]]",12,2,0.16666666666666666
4931,"[['고급', 2], ['만족', 2], ['맛', 2], ['최고', 2], ['빛', 1], ['실속', 1], ['부족', -1], ['잔소리', -1], ['찌꺼기', -1], ['함정', -1], ['실망', -2], ['최악', -2]]",12,2,0.16666666666666666
4932,"[['감동', 2], ['강추', 2], ['덕', 2], ['만족', 2], ['맛', 2], ['바른', 2], ['사랑', 2], ['즐거움', 2], ['최고', 2], ['편안', 2], ['행복', 2], ['기대', 1], ['완성', 1], ['정', 1], ['ㅠ', -1], ['부담', -2], ['불편', -2]]",17,20,1.1764705882352942
4934,"[['멋', 2], ['사랑', 2], ['안전', 2], ['장점', 2], ['최고', 2], ['축하', 2], ['행복', 2], ['따름', 1], ['빛', 1], ['여유', 1], ['정상', 1], ['친구', 1], ['ㄲ', -1], ['ㅉ', -1], ['그놈', -1], ['근심', -1], ['살인', -1], ['지경', -1], ['걱정', -2], ['불편', -2], ['비만', -2], ['잘못', -2], ['최악', -2], ['해', -2], ['환상', -2]]",25,-1,-0.04
4935,"[['행복', 2], ['해', -2]]",2,0,0.0
4937,"[['최고', 2], ['친절', 2], ['중독', -1]]",3,3,1.0
4940,"[['최고', 2], ['부자', 1], ['수선', -1], ['더러움', -2]]",4,0,0.0
4941,"[['감탄', 2], ['아름다움', 2], ['재미', 2], ['최고', 2], ['정상', 1], ['친구', 1], ['ㅠ', -1], ['오도', -2], ['후회', -2]]",9,5,0.5555555555555556
4943,"[['최고', 2], ['해', -2]]",2,0,0.0
4945,"[['강추', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['기대', 1], ['친구', 1], ['할인', 1], ['피', 0], ['피로', -1], ['스트레스', -2], ['실망', -2], ['환상', -2]]",12,4,0.3333333333333333
4946,"[['최고', 2]]",1,2,2.0
4947,"[['사랑', 2], ['최고', 2], ['축하', 2], ['곰팡이', -2], ['불편', -2], ['비추', -2], ['최악', -2]]",7,-2,-0.2857142857142857
4948,"[['사랑', 2], ['최고', 2], ['축하', 2], ['곰팡이', -2], ['불편', -2], ['비추', -2], ['최악', -2]]",7,-2,-0.2857142857142857
4949,"[['강추', 2], ['개선', 2], ['만족', 2], ['맛', 2], ['장점', 2], ['최고', 2], ['친절', 2], ['ㅆ', 1], ['가치', 1], ['기대', 1], ['능력', 1], ['대가', 1], ['대접', 1], ['보람', 1], ['인기', 1], ['정', 1], ['진리', 1], ['친구', 1], ['필수', 1], ['못', 0], ['ㅅ', -1], ['ㅉ', -1], ['ㅜ', -1], ['ㅠ', -1], ['부정', -1], ['싸움', -1], ['아쉬움', -1], ['의심', -1], ['짐', -1], ['한숨', -1], ['부담', -2], ['불편', -2], ['시비', -2], ['실망', -2], ['욕', -2], ['짜증', -2], ['최악', -2], ['환상', -2], ['후회', -2]]",39,-2,-0.05128205128205128
4950,"[['맛', 2], ['최고', 2], ['겁', -1], ['고함', -1], ['불안', -2]]",5,0,0.0
4951,"[['멋', 2], ['사랑', 2], ['재미', 2], ['최고', 2], ['ㅇ', 1], ['기대', 1], ['발전', 1], ['빛', 1], ['여유', 1], ['운', 1], ['인기', 1], ['정', 1], ['진리', 1], ['친구', 1], ['성', 0], ['ㅠ', -1], ['소음', -1], ['아쉬움', -1], ['추운', -1]]",19,14,0.7368421052631579
4952,"[['감동', 2], ['친절', 2], ['화', -2]]",3,2,0.6666666666666666
4953,"[['부담', -2]]",1,-2,-2.0
4955,"[['최고', 2]]",1,2,2.0
4956,"[['감사', 2], ['강추', 2], ['최고', 2], ['친절', 2], ['할인', 1], ['결막염', -1], ['어', -1]]",7,7,1.0
4959,"[['최고', 2], ['친구', 1]]",2,3,1.5
4961,"[['만족', 2], ['최고', 2], ['편안', 2], ['이벤트', 1], ['할인', 1], ['불성실', -1], ['손해', -2]]",7,5,0.7142857142857143
4962,"[['강추', 2], ['장점', 2], ['최고', 2], ['부족', -1], ['짐', -1]]",5,4,0.8
4963,"[['최고', 2]]",1,2,2.0
4967,"[['실망', -2]]",1,-2,-2.0
4969,"[['감사', 2], ['친절', 2]]",2,4,2.0
4970,"[['최고', 2], ['소음', -1], ['불편', -2], ['불평', -2]]",4,-3,-0.75
4972,"[['최고', 2], ['손해', -2]]",2,0,0.0
4973,"[['친절', 2], ['불량', -2]]",2,0,0.0
4974,"[['친절', 2], ['걱정', -2]]",2,0,0.0
4977,"[['스포', -1]]",1,-1,-1.0
4980,"[['최고', 2], ['저', -1]]",2,1,0.5
4981,"[['최고', 2], ['무서움', -2]]",2,0,0.0
4982,"[['맛', 2], ['영광', 2], ['친절', 2], ['기대', 1], ['실망', -2]]",5,5,1.0
4983,"[['최고', 2], ['장애인', -2]]",2,0,0.0
4985,"[['최고', 2], ['친절', 2], ['기대', 1]]",3,5,1.6666666666666667
4987,"[['고급', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['인정', 1], ['결함', -1], ['먼지', -1], ['소음', -1], ['바보', -2], ['불만족', -2], ['불편', -2], ['최악', -2]]",12,-2,-0.16666666666666666
4990,"[['최고', 2]]",1,2,2.0
4991,"[['맛', 2], ['최고', 2], ['편안', 2], ['ㅇ', 1], ['기대', 1], ['유명', 1], ['정', 1], ['ㅠ', -1], ['부족', -1], ['걱정', -2], ['더러운', -2], ['부담', -2], ['잘못', -2], ['죄', -2], ['해', -2]]",15,-4,-0.26666666666666666
4995,"[['강추', 2], ['만족', 2], ['맛', 2], ['부지런', 2], ['사랑', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['정', 1], ['정상', 1], ['친구', 1], ['성', 0], ['ㅠ', -1], ['미안', -1], ['부족', -1], ['아쉬움', -1], ['의심', -1], ['더러움', -2], ['부담', -2], ['불만', -2], ['짜증', -2]]",21,6,0.2857142857142857
4996,"[['최고', 2]]",1,2,2.0
4998,"[['친절', 2], ['편리', 2], ['편안', 2]]",3,6,2.0
4999,"[['만족', 2], ['최고', 2], ['도둑', -1], ['독', -2], ['욕', -2]]",5,-1,-0.2
5003,"[['최고', 2], ['편안', 2], ['기대', 1], ['꿀', 1], ['여유', 1], ['짜증', -2]]",6,5,0.8333333333333334
5008,"[['최고', 2], ['편안', 2], ['이벤트', 1], ['할인', 1], ['ㅠ', -1], ['실망', -2], ['욕', -2], ['잘못', -2]]",8,-1,-0.125
5011,"[['예의', 1], ['짜증', -2]]",2,-1,-0.5
5027,"[['기대', 1], ['불편', -2]]",2,-1,-0.5
5029,"[['최고', 2], ['정상', 1]]",2,3,1.5
5033,"[['감사', 2], ['강추', 2], ['맛', 2], ['완벽', 2], ['최고', 2], ['친절', 2], ['유명', 1], ['인정', 1], ['정', 1], ['아쉬움', -1], ['불편', -2], ['최악', -2], ['화가', -2], ['환상', -2]]",14,6,0.42857142857142855
5034,"[['친절', 2]]",1,2,2.0
5035,"[['최고', 2]]",1,2,2.0
5038,"[['해', -2]]",1,-2,-2.0
5040,"[['최고', 2]]",1,2,2.0
5041,"[['감사', 2], ['감탄', 2], ['강추', 2], ['기쁨', 2], ['맑은', 2], ['맛', 2], ['조화', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['행복', 2], ['이벤트', 1], ['성', 0], ['갈등', -1], ['최악', -2]]",15,20,1.3333333333333333
5042,"[['최고', 2], ['ㅠ', -1]]",2,1,0.5
5043,"[['친절', 2], ['ㅜ', -1]]",2,1,0.5
5048,"[['최고', 2]]",1,2,2.0
5050,"[['사랑', 2], ['최고', 2], ['최상급', 2], ['못', 0], ['거부감', -2]]",5,4,0.8
5051,"[['최고', 2]]",1,2,2.0
5053,"[['개선', 2], ['오염', -1], ['배탈', -2]]",3,-1,-0.3333333333333333
5054,"[['최고', 2]]",1,2,2.0
5061,"[['최고', 2], ['먼지', -1], ['최악', -2]]",3,-1,-0.3333333333333333
5062,"[['최고', 2]]",1,2,2.0
5063,"[['최고', 2]]",1,2,2.0
5064,"[['최고', 2], ['도리', 1], ['인기', 1]]",3,4,1.3333333333333333
5066,"[['맛', 2], ['최고', 2], ['친구', 1], ['최악', -2]]",4,3,0.75
5067,"[['최고', 2], ['친절', 2]]",2,4,2.0
5068,"[['감사', 2], ['최고', 2], ['친절', 2]]",3,6,2.0
5073,"[['피', 0]]",1,0,0.0
5074,"[['맛', 2], ['운', 1], ['실망', -2]]",3,1,0.3333333333333333
5079,"[['최고', 2]]",1,2,2.0
5080,"[['최고', 2]]",1,2,2.0
5081,"[['걱정', -2]]",1,-2,-2.0
5083,"[['친절', 2]]",1,2,2.0
5085,"[['최고', 2]]",1,2,2.0
5086,"[['최고', 2]]",1,2,2.0
5088,"[['최고', 2], ['친절', 2]]",2,4,2.0
5090,"[['고급', 2], ['만족', 2], ['친절', 2], ['정', 1]]",4,7,1.75
5091,"[['강추', 2], ['맛', 2], ['완벽', 2], ['조화', 2], ['인정', 1], ['친구', 1]]",6,10,1.6666666666666667
5093,"[['친절', 2], ['먼지', -1]]",2,1,0.5
5098,"[['칭찬', 2]]",1,2,2.0
5100,"[['최고', 2], ['최악', -2]]",2,0,0.0
5101,"[['감사', 2], ['맛', 2], ['최고', 2], ['가치', 1], ['인기', 1], ['정', 1], ['부족', -1], ['죽음', -1], ['최악', -2]]",9,5,0.5555555555555556
5102,"[['고급', 2], ['맛', 2], ['최고', 2]]",3,6,2.0
5104,"[['강추', 2], ['최고', 2], ['편리', 2], ['기대', 1], ['연애', 1], ['흥미', 1], ['해', -2]]",7,7,1.0
5105,"[['최고', 2]]",1,2,2.0
5108,"[['맛', 2], ['최고', 2], ['친구', 1], ['합리적', 1], ['욕', -2], ['짜증', -2]]",6,2,0.3333333333333333
5110,"[['강추', 2], ['최고', 2], ['기대', 1], ['의욕', 1], ['필수', 1]]",5,7,1.4
5112,"[['최악', -2]]",1,-2,-2.0
5113,"[['맛', 2]]",1,2,2.0
5114,"[['최악', -2]]",1,-2,-2.0
5120,"[['친절', 2]]",1,2,2.0
5121,"[['최고', 2], ['친구', 1], ['할인', 1]]",3,4,1.3333333333333333
5122,"[['강추', 2], ['맛', 2], ['이득', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['피', 0], ['더러움', -2]]",8,10,1.25
5123,"[['최고', 2]]",1,2,2.0
5125,"[['강추', 2], ['인기', 1], ['할인', 1]]",3,4,1.3333333333333333
5128,"[['개선', 2], ['만족', 2], ['최고', 2], ['친절', 2], ['편안', 2], ['못', 0], ['피', 0]]",7,10,1.4285714285714286
5129,"[['최고', 2], ['최악', -2]]",2,0,0.0
5130,"[['최고', 2]]",1,2,2.0
5131,"[['감동', 2], ['감사', 2], ['강추', 2], ['덕', 2], ['맛', 2], ['최고', 2], ['친절', 2], ['행복', 2], ['기대', 1], ['친구', 1], ['ㅠ', -1], ['해', -2]]",12,15,1.25
5133,"[['최고', 2], ['ㅠ', -1], ['부족', -1]]",3,0,0.0
5136,"[['맛', 2], ['최고', 2], ['ㅉ', -1]]",3,3,1.0
5141,"[['최고', 2]]",1,2,2.0
5144,"[['ㅅ', 1], ['연애', 1], ['친구', 1], ['피', 0], ['거짓말', -2], ['노', -2], ['욕', -2], ['해', -2], ['후회', -2]]",9,-7,-0.7777777777777778
